               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.088423,             0.14631,            0.019285,              0.5528,             0.37069,             0.39467,             0.22809,            0.088716,             0.23119,            0.028573,           0.0051234,           0.0051234,           0.0051234
                 160,            0.088342,             0.14652,            0.019352,             0.55262,              0.3701,             0.39446,             0.22813,            0.088715,             0.23119,            0.028575,           0.0050765,           0.0050765,           0.0050765
                 161,            0.088211,             0.14645,            0.019223,             0.53413,             0.37768,              0.3944,             0.22809,             0.08871,             0.23126,            0.028574,           0.0050296,           0.0050296,           0.0050296
                 162,            0.087879,             0.14314,            0.019147,             0.53572,             0.37743,             0.39459,             0.22814,            0.088707,             0.23125,            0.028574,           0.0049828,           0.0049828,           0.0049828
                 163,            0.087854,             0.14613,            0.019144,             0.53868,             0.37707,             0.39477,             0.22836,            0.088701,             0.23128,            0.028575,            0.004936,            0.004936,            0.004936
                 164,            0.088216,             0.14642,            0.019211,             0.54531,             0.37428,             0.39477,              0.2286,            0.088698,             0.23134,            0.028578,           0.0048893,           0.0048893,           0.0048893
                 165,            0.088161,             0.14493,            0.019139,             0.54098,              0.3758,             0.39489,             0.22883,            0.088694,             0.23134,            0.028577,           0.0048426,           0.0048426,           0.0048426
                 166,            0.088598,             0.14581,             0.01921,             0.54378,             0.37477,             0.39455,             0.22856,            0.088691,             0.23132,            0.028578,            0.004796,            0.004796,            0.004796
                 167,            0.088341,             0.14743,            0.019082,             0.54559,             0.37352,             0.39443,             0.22844,            0.088688,             0.23138,             0.02858,           0.0047495,           0.0047495,           0.0047495
                 168,            0.088501,             0.14778,            0.019061,             0.53454,             0.37856,             0.39446,             0.22859,            0.088687,             0.23138,            0.028584,           0.0047031,           0.0047031,           0.0047031
                 169,            0.088404,             0.14597,            0.018917,             0.53833,             0.37708,             0.39471,             0.22877,            0.088683,             0.23151,            0.028588,           0.0046568,           0.0046568,           0.0046568
                 170,            0.087854,             0.14532,            0.018857,             0.53798,             0.37733,             0.39492,             0.22896,            0.088679,             0.23146,             0.02859,           0.0046105,           0.0046105,           0.0046105
                 171,            0.088018,             0.14626,            0.019047,             0.53796,             0.37713,             0.39483,             0.22891,            0.088678,             0.23154,            0.028595,           0.0045644,           0.0045644,           0.0045644
                 172,            0.088076,             0.14509,            0.018947,             0.53443,             0.37874,              0.3949,             0.22892,            0.088677,              0.2315,            0.028597,           0.0045184,           0.0045184,           0.0045184
                 173,            0.087516,             0.14544,            0.018771,             0.53656,             0.37771,             0.39449,              0.2289,            0.088674,             0.23158,            0.028601,           0.0044724,           0.0044724,           0.0044724
                 174,            0.087766,             0.14501,            0.018814,             0.54013,             0.37614,             0.39437,              0.2288,            0.088674,             0.23155,            0.028606,           0.0044266,           0.0044266,           0.0044266
                 175,            0.087637,             0.14433,            0.018831,             0.53603,             0.37797,             0.39454,             0.22885,            0.088673,             0.23161,            0.028607,           0.0043809,           0.0043809,           0.0043809
                 176,            0.087436,             0.14509,            0.018808,                0.54,             0.37613,             0.39468,             0.22893,            0.088673,             0.23165,            0.028609,           0.0043353,           0.0043353,           0.0043353
                 177,            0.088375,             0.14636,            0.018758,             0.53233,              0.3797,             0.39465,             0.22905,            0.088672,             0.23168,            0.028613,           0.0042899,           0.0042899,           0.0042899
                 178,            0.087751,             0.14472,            0.018903,             0.53323,             0.37904,             0.39459,             0.22895,            0.088671,             0.23167,            0.028618,           0.0042445,           0.0042445,           0.0042445
                 179,            0.087816,             0.14628,            0.018694,             0.53228,              0.3794,             0.39447,             0.22878,            0.088673,             0.23166,            0.028625,           0.0041994,           0.0041994,           0.0041994
                 180,            0.088143,             0.14628,            0.018694,             0.53305,             0.37975,             0.39449,             0.22888,            0.088672,             0.23174,            0.028627,           0.0041543,           0.0041543,           0.0041543
                 181,            0.087163,               0.142,             0.01877,             0.53231,             0.38023,             0.39441,             0.22895,            0.088671,             0.23175,            0.028634,           0.0041094,           0.0041094,           0.0041094
                 182,            0.087369,             0.14334,            0.018563,             0.53223,             0.38082,             0.39444,             0.22899,             0.08867,             0.23183,             0.02864,           0.0040647,           0.0040647,           0.0040647
                 183,            0.087898,             0.14488,            0.018723,             0.53795,             0.37723,             0.39409,             0.22904,             0.08867,             0.23188,            0.028645,           0.0040201,           0.0040201,           0.0040201
                 184,            0.087471,             0.14509,            0.018486,             0.53927,             0.37673,             0.39397,             0.22882,             0.08867,             0.23187,            0.028649,           0.0039757,           0.0039757,           0.0039757
                 185,            0.087538,             0.14593,            0.018467,             0.54044,             0.37573,             0.39396,             0.22894,            0.088669,             0.23186,            0.028655,           0.0039314,           0.0039314,           0.0039314
                 186,            0.087442,             0.14459,             0.01848,             0.52087,             0.38481,             0.39419,             0.22913,            0.088669,             0.23194,            0.028662,           0.0038873,           0.0038873,           0.0038873
                 187,             0.08737,             0.14408,            0.018571,             0.52432,             0.38397,             0.39401,             0.22919,            0.088669,             0.23198,            0.028666,           0.0038434,           0.0038434,           0.0038434
                 188,            0.087803,             0.14402,            0.018339,             0.52617,              0.3825,             0.39406,             0.22911,            0.088669,             0.23206,            0.028672,           0.0037997,           0.0037997,           0.0037997
                 189,            0.087435,             0.14441,            0.018466,             0.52397,             0.38365,             0.39398,             0.22908,             0.08867,             0.23203,             0.02868,           0.0037562,           0.0037562,           0.0037562
                 190,            0.087494,             0.14264,            0.018312,             0.52938,             0.38119,             0.39397,             0.22888,            0.088671,              0.2321,            0.028686,           0.0037128,           0.0037128,           0.0037128
                 191,             0.08728,             0.14405,             0.01837,             0.53051,             0.38021,             0.39391,             0.22879,            0.088672,             0.23212,            0.028693,           0.0036697,           0.0036697,           0.0036697
                 192,             0.08741,             0.14327,            0.018417,             0.51455,             0.38816,             0.39393,             0.22891,            0.088674,             0.23215,            0.028697,           0.0036267,           0.0036267,           0.0036267
                 193,             0.08742,             0.14396,            0.018308,             0.51504,             0.38758,             0.39395,             0.22888,            0.088676,             0.23217,            0.028702,            0.003584,            0.003584,            0.003584
                 194,            0.087733,             0.14425,            0.018339,             0.51633,             0.38796,             0.39408,              0.2287,            0.088679,             0.23222,            0.028706,           0.0035415,           0.0035415,           0.0035415
                 195,            0.087092,              0.1433,            0.018165,             0.51506,             0.38869,             0.39401,             0.22873,            0.088682,             0.23221,            0.028711,           0.0034991,           0.0034991,           0.0034991
                 196,            0.087169,             0.14465,            0.018336,              0.5125,             0.38993,             0.39392,             0.22867,            0.088682,             0.23223,            0.028715,            0.003457,            0.003457,            0.003457
                 197,            0.087257,             0.14214,             0.01821,             0.50968,             0.39112,              0.3939,             0.22869,            0.088684,             0.23224,             0.02872,           0.0034152,           0.0034152,           0.0034152
                 198,            0.087034,             0.14294,             0.01816,             0.50988,             0.39134,             0.39398,             0.22872,            0.088686,             0.23231,            0.028725,           0.0033735,           0.0033735,           0.0033735
                 199,            0.087271,             0.14268,            0.017939,             0.50703,             0.39289,             0.39397,             0.22888,            0.088686,             0.23231,            0.028727,           0.0033321,           0.0033321,           0.0033321
                 200,            0.087204,             0.14389,            0.018022,             0.51032,             0.39134,             0.39411,             0.22883,            0.088687,             0.23239,            0.028731,           0.0032909,           0.0032909,           0.0032909
                 201,            0.086999,             0.14245,            0.018036,             0.50884,             0.39244,             0.39418,             0.22888,             0.08869,             0.23237,            0.028734,             0.00325,             0.00325,             0.00325
                 202,            0.087023,              0.1431,            0.018053,             0.51396,              0.3895,             0.39416,             0.22888,             0.08869,             0.23238,            0.028739,           0.0032093,           0.0032093,           0.0032093
                 203,            0.087145,             0.14369,            0.018012,             0.51109,             0.39096,              0.3942,             0.22899,            0.088689,             0.23238,            0.028744,           0.0031689,           0.0031689,           0.0031689
                 204,            0.086702,             0.14094,             0.01797,             0.51081,             0.39096,             0.39414,             0.22901,             0.08869,             0.23246,            0.028748,           0.0031287,           0.0031287,           0.0031287
                 205,            0.086626,              0.1425,            0.017948,             0.53822,             0.37689,             0.39412,             0.22893,             0.08869,             0.23248,            0.028754,           0.0030888,           0.0030888,           0.0030888
                 206,            0.087358,             0.14394,            0.017996,             0.50692,             0.39298,             0.39404,             0.22887,            0.088691,             0.23247,             0.02876,           0.0030491,           0.0030491,           0.0030491
                 207,            0.086932,             0.14154,            0.017981,             0.50466,              0.3945,             0.39387,             0.22907,            0.088692,             0.23248,            0.028765,           0.0030097,           0.0030097,           0.0030097
                 208,            0.087225,              0.1436,            0.017898,             0.50618,             0.39406,             0.39394,             0.22895,            0.088694,             0.23253,            0.028771,           0.0029706,           0.0029706,           0.0029706
                 209,            0.086655,              0.1427,            0.017933,             0.50208,             0.39601,             0.39383,             0.22892,            0.088696,             0.23245,            0.028777,           0.0029318,           0.0029318,           0.0029318
                 210,            0.087151,             0.14359,            0.017808,             0.50202,             0.39619,             0.39354,              0.2288,            0.088696,             0.23257,            0.028781,           0.0028932,           0.0028932,           0.0028932
                 211,            0.086765,             0.14301,            0.017846,             0.50347,             0.39537,             0.39364,             0.22877,            0.088697,             0.23258,            0.028786,            0.002855,            0.002855,            0.002855
                 212,            0.087247,             0.14199,            0.017735,             0.50407,             0.39539,             0.39375,             0.22889,            0.088698,              0.2326,            0.028792,            0.002817,            0.002817,            0.002817
                 213,            0.086494,             0.14093,            0.017735,             0.50309,             0.39599,             0.39373,              0.2289,              0.0887,             0.23258,            0.028797,           0.0027793,           0.0027793,           0.0027793
                 214,            0.086902,             0.14366,              0.0178,             0.49901,             0.39787,             0.39377,             0.22883,            0.088701,             0.23256,            0.028804,           0.0027419,           0.0027419,           0.0027419
                 215,            0.086692,             0.14022,            0.017631,             0.49787,             0.39854,             0.39355,             0.22884,            0.088701,             0.23265,            0.028808,           0.0027048,           0.0027048,           0.0027048
                 216,            0.086781,             0.14106,            0.017651,              0.5039,             0.39492,             0.39354,             0.22881,            0.088703,             0.23267,            0.028814,           0.0026681,           0.0026681,           0.0026681
                 217,            0.086519,             0.14208,            0.017569,             0.54964,             0.37244,             0.39359,             0.22875,            0.088703,              0.2327,            0.028818,           0.0026316,           0.0026316,           0.0026316
                 218,            0.086868,             0.14211,            0.017658,             0.54253,             0.37543,             0.39362,              0.2287,            0.088704,             0.23272,            0.028822,           0.0025954,           0.0025954,           0.0025954
                 219,            0.086963,             0.14261,            0.017676,             0.54148,             0.37611,             0.39356,             0.22862,            0.088704,             0.23271,            0.028825,           0.0025596,           0.0025596,           0.0025596
                 220,            0.087117,               0.142,            0.017565,             0.55135,             0.37215,             0.39369,              0.2288,            0.088705,             0.23265,             0.02883,           0.0025241,           0.0025241,           0.0025241
                 221,            0.086465,             0.14118,            0.017618,             0.55117,             0.37215,             0.39364,             0.22874,            0.088704,             0.23273,            0.028834,           0.0024889,           0.0024889,           0.0024889
                 222,            0.086332,             0.14039,            0.017352,             0.51571,             0.38908,             0.39369,             0.22876,            0.088705,              0.2328,            0.028837,           0.0024541,           0.0024541,           0.0024541
                 223,            0.086556,              0.1414,            0.017521,             0.51673,             0.38854,              0.3938,             0.22884,            0.088705,             0.23283,             0.02884,           0.0024195,           0.0024195,           0.0024195
                 224,            0.086654,             0.14148,            0.017466,             0.51555,             0.38942,              0.3938,             0.22866,            0.088703,             0.23282,            0.028842,           0.0023854,           0.0023854,           0.0023854
                 225,             0.08649,             0.14173,            0.017634,             0.51474,             0.39025,             0.39379,             0.22863,            0.088702,             0.23293,            0.028844,           0.0023515,           0.0023515,           0.0023515
                 226,            0.086075,             0.13982,            0.017307,             0.51557,             0.38933,             0.39379,             0.22853,            0.088702,             0.23287,            0.028849,            0.002318,            0.002318,            0.002318
                 227,            0.086387,             0.14146,            0.017384,             0.51846,             0.38849,             0.39387,              0.2286,            0.088702,             0.23286,            0.028852,           0.0022849,           0.0022849,           0.0022849
                 228,            0.085799,             0.14032,            0.017283,             0.51803,             0.38856,             0.39386,              0.2286,            0.088703,             0.23297,            0.028856,           0.0022521,           0.0022521,           0.0022521
                 229,            0.086143,             0.14137,            0.017214,             0.51758,             0.38839,              0.3939,             0.22861,            0.088702,             0.23297,             0.02886,           0.0022196,           0.0022196,           0.0022196
                 230,            0.086087,             0.13885,            0.017193,             0.51779,             0.38837,             0.39389,             0.22863,            0.088702,             0.23302,            0.028863,           0.0021876,           0.0021876,           0.0021876
                 231,             0.08658,             0.14205,            0.017239,             0.51833,             0.38865,             0.39399,             0.22858,            0.088702,             0.23299,            0.028867,           0.0021558,           0.0021558,           0.0021558
                 232,            0.086493,              0.1408,            0.017321,             0.51644,             0.38899,             0.39383,             0.22851,            0.088703,             0.23305,            0.028871,           0.0021245,           0.0021245,           0.0021245
                 233,            0.086339,             0.14008,            0.017349,             0.51804,             0.38835,             0.39383,             0.22846,            0.088705,             0.23302,            0.028874,           0.0020935,           0.0020935,           0.0020935
                 234,            0.086142,             0.13839,              0.0172,             0.51766,             0.38836,             0.39383,             0.22863,            0.088705,             0.23311,             0.02888,           0.0020629,           0.0020629,           0.0020629
                 235,            0.086304,             0.14081,            0.017169,             0.51648,             0.38879,             0.39397,             0.22881,            0.088704,             0.23309,            0.028887,           0.0020327,           0.0020327,           0.0020327
                 236,            0.086062,             0.13945,            0.017173,             0.51751,             0.38784,              0.3937,             0.22862,            0.088704,             0.23313,            0.028891,           0.0020028,           0.0020028,           0.0020028
                 237,              0.0864,             0.14019,            0.017043,              0.5239,             0.38457,             0.39395,             0.22865,            0.088705,             0.23309,            0.028895,           0.0019734,           0.0019734,           0.0019734
                 238,            0.086099,             0.13981,            0.017004,             0.53075,             0.38122,             0.39388,             0.22866,            0.088705,             0.23314,            0.028897,           0.0019443,           0.0019443,           0.0019443
                 239,            0.086458,               0.141,            0.017146,             0.53232,             0.38098,             0.39396,             0.22869,            0.088706,             0.23312,              0.0289,           0.0019156,           0.0019156,           0.0019156
                 240,            0.085875,             0.13887,            0.017175,             0.53363,             0.38019,             0.39397,             0.22868,            0.088707,             0.23319,            0.028905,           0.0018873,           0.0018873,           0.0018873
                 241,            0.085946,             0.13914,            0.016936,              0.5317,             0.38122,             0.39405,             0.22879,            0.088709,             0.23325,            0.028908,           0.0018594,           0.0018594,           0.0018594
                 242,             0.08643,             0.14097,            0.017147,             0.53268,             0.38066,             0.39407,             0.22877,             0.08871,             0.23326,            0.028912,           0.0018319,           0.0018319,           0.0018319
                 243,            0.086174,             0.13924,            0.017098,             0.53368,             0.38014,             0.39415,             0.22889,            0.088711,             0.23335,            0.028918,           0.0018048,           0.0018048,           0.0018048
                 244,            0.085837,              0.1375,            0.016907,             0.54283,             0.37608,             0.39436,             0.22891,            0.088711,             0.23338,            0.028921,           0.0017781,           0.0017781,           0.0017781
                 245,            0.086349,             0.14167,            0.017056,             0.53831,             0.37807,             0.39451,             0.22905,            0.088712,             0.23329,            0.028928,           0.0017519,           0.0017519,           0.0017519
                 246,            0.086108,             0.14019,            0.016889,             0.54055,             0.37683,             0.39456,             0.22906,            0.088716,             0.23343,            0.028934,            0.001726,            0.001726,            0.001726
                 247,            0.086057,             0.13894,            0.016803,             0.54759,              0.3737,             0.39444,              0.2292,            0.088717,             0.23342,            0.028939,           0.0017005,           0.0017005,           0.0017005
                 248,            0.086176,             0.13972,            0.016943,             0.54649,             0.37417,             0.39446,             0.22914,             0.08872,             0.23341,            0.028942,           0.0016755,           0.0016755,           0.0016755
                 249,            0.086137,              0.1406,            0.016871,              0.5354,             0.37892,             0.39454,             0.22928,            0.088722,             0.23348,            0.028947,           0.0016509,           0.0016509,           0.0016509
                 250,             0.08576,             0.13798,            0.016721,             0.54812,             0.37344,             0.39443,             0.22926,            0.088724,             0.23351,            0.028953,           0.0016267,           0.0016267,           0.0016267
                 251,            0.086096,             0.14122,            0.016726,             0.54708,             0.37399,             0.39438,              0.2293,            0.088726,             0.23351,            0.028958,           0.0016029,           0.0016029,           0.0016029
                 252,            0.085995,             0.13809,            0.016803,             0.55051,             0.37233,             0.39425,             0.22925,            0.088729,             0.23358,            0.028963,           0.0015795,           0.0015795,           0.0015795
                 253,            0.085878,             0.13857,            0.016699,               0.536,             0.37857,             0.39427,              0.2292,            0.088731,             0.23358,             0.02897,           0.0015566,           0.0015566,           0.0015566
                 254,            0.086345,             0.13994,            0.016754,             0.55066,             0.37222,             0.39423,             0.22934,            0.088733,             0.23365,            0.028975,           0.0015341,           0.0015341,           0.0015341
                 255,            0.086203,             0.13963,            0.016698,             0.55032,             0.37199,             0.39441,             0.22936,            0.088735,             0.23367,            0.028981,           0.0015121,           0.0015121,           0.0015121
                 256,            0.085707,             0.13842,            0.016715,               0.535,             0.37869,             0.39438,              0.2294,            0.088736,             0.23368,            0.028986,           0.0014905,           0.0014905,           0.0014905
                 257,             0.08612,             0.13967,            0.016753,             0.53478,             0.37839,             0.39436,             0.22942,            0.088739,             0.23365,            0.028991,           0.0014693,           0.0014693,           0.0014693
                 258,             0.08621,             0.13994,            0.016653,             0.53228,             0.37947,             0.39439,             0.22947,            0.088741,             0.23378,               0.029,           0.0014486,           0.0014486,           0.0014486
                 259,            0.085936,             0.13988,            0.016707,             0.53395,             0.37905,             0.39429,             0.22946,            0.088742,              0.2338,            0.029005,           0.0014283,           0.0014283,           0.0014283
                 260,            0.085929,             0.13868,            0.016672,             0.53269,             0.37935,             0.39421,             0.22935,            0.088745,             0.23373,            0.029011,           0.0014084,           0.0014084,           0.0014084
                 261,            0.085212,             0.13734,            0.016628,             0.51905,              0.3863,             0.39411,             0.22944,            0.088747,             0.23383,            0.029018,            0.001389,            0.001389,            0.001389
                 262,             0.08583,             0.13805,            0.016554,             0.51759,             0.38716,             0.39407,             0.22922,             0.08875,             0.23388,            0.029023,           0.0013701,           0.0013701,           0.0013701
                 263,            0.085813,              0.1404,            0.016663,             0.52002,             0.38566,             0.39391,             0.22932,            0.088751,             0.23395,             0.02903,           0.0013516,           0.0013516,           0.0013516
                 264,             0.08567,             0.13881,            0.016644,             0.52055,             0.38563,              0.3938,             0.22933,            0.088755,               0.234,            0.029037,           0.0013336,           0.0013336,           0.0013336
                 265,            0.085938,             0.14007,            0.016605,             0.51857,             0.38594,             0.39388,             0.22945,            0.088758,               0.234,            0.029042,            0.001316,            0.001316,            0.001316
                 266,            0.084994,             0.13536,            0.016606,             0.51284,             0.38927,             0.39379,              0.2294,            0.088761,             0.23406,            0.029045,           0.0012989,           0.0012989,           0.0012989
                 267,             0.08559,             0.13579,            0.016415,             0.51786,             0.38654,             0.39405,             0.22943,            0.088765,             0.23399,            0.029052,           0.0012822,           0.0012822,           0.0012822
                 268,            0.085319,             0.13741,            0.016504,               0.514,              0.3885,             0.39379,             0.22927,            0.088769,              0.2341,            0.029058,            0.001266,            0.001266,            0.001266
                 269,            0.085098,             0.13596,            0.016312,             0.51599,             0.38698,             0.39398,             0.22934,             0.08877,             0.23412,            0.029062,           0.0012503,           0.0012503,           0.0012503
                 270,             0.08571,             0.13854,            0.016362,             0.51662,             0.38702,             0.39394,             0.22937,            0.088772,             0.23417,            0.029068,            0.001235,            0.001235,            0.001235
                 271,            0.085383,             0.13742,            0.016475,             0.51283,             0.38827,              0.3941,             0.22925,            0.088774,             0.23417,            0.029073,           0.0012202,           0.0012202,           0.0012202
                 272,            0.085802,              0.1387,            0.016381,             0.51138,             0.38852,             0.39403,             0.22938,            0.088777,             0.23425,            0.029078,           0.0012059,           0.0012059,           0.0012059
                 273,            0.085796,             0.13925,            0.016593,             0.51392,             0.38716,              0.3942,             0.22963,             0.08878,             0.23435,            0.029082,           0.0011921,           0.0011921,           0.0011921
                 274,            0.085494,             0.13913,            0.016401,             0.54789,             0.37122,             0.39422,             0.22957,            0.088782,             0.23425,            0.029087,           0.0011787,           0.0011787,           0.0011787
                 275,            0.085987,             0.14005,            0.016492,             0.52938,             0.37916,             0.39426,             0.22951,            0.088784,             0.23427,            0.029091,           0.0011658,           0.0011658,           0.0011658
                 276,            0.085368,             0.13807,            0.016222,             0.52957,             0.37951,             0.39422,             0.22941,            0.088788,             0.23436,            0.029097,           0.0011533,           0.0011533,           0.0011533
                 277,            0.085432,             0.13761,            0.016467,             0.53342,             0.37791,             0.39427,              0.2294,            0.088792,             0.23445,            0.029101,           0.0011414,           0.0011414,           0.0011414
                 278,            0.085379,             0.13809,            0.016268,             0.53188,             0.37848,             0.39419,             0.22939,            0.088795,             0.23444,            0.029106,           0.0011299,           0.0011299,           0.0011299
                 279,            0.085964,             0.13853,            0.016474,             0.53463,             0.37745,             0.39423,             0.22918,            0.088797,             0.23453,            0.029111,           0.0011189,           0.0011189,           0.0011189
                 280,            0.085237,             0.13731,            0.016239,             0.51771,              0.3859,             0.39436,             0.22925,            0.088801,             0.23449,            0.029116,           0.0011084,           0.0011084,           0.0011084
                 281,            0.085193,             0.13643,            0.016248,             0.51912,             0.38555,             0.39436,             0.22914,            0.088803,             0.23451,            0.029121,           0.0010983,           0.0010983,           0.0010983
                 282,            0.085613,             0.13833,            0.016367,             0.51905,             0.38529,             0.39435,             0.22925,            0.088807,             0.23459,            0.029124,           0.0010888,           0.0010888,           0.0010888
                 283,            0.085536,             0.13781,            0.016254,              0.5162,             0.38669,             0.39427,             0.22917,             0.08881,             0.23452,            0.029128,           0.0010797,           0.0010797,           0.0010797
                 284,            0.085535,             0.13727,            0.016275,             0.51905,             0.38542,             0.39424,              0.2291,            0.088813,              0.2346,            0.029133,           0.0010711,           0.0010711,           0.0010711
                 285,             0.08555,             0.13874,            0.016297,             0.52452,             0.38297,             0.39442,             0.22914,            0.088815,             0.23471,            0.029139,            0.001063,            0.001063,            0.001063
                 286,            0.085229,             0.13705,            0.016215,             0.52276,             0.38362,             0.39422,             0.22912,            0.088818,             0.23472,            0.029146,           0.0010554,           0.0010554,           0.0010554
                 287,            0.085376,             0.13766,            0.016294,             0.52796,             0.38138,             0.39452,             0.22922,             0.08882,             0.23482,             0.02915,           0.0010483,           0.0010483,           0.0010483
                 288,            0.085227,             0.13649,            0.016273,             0.52987,             0.38013,             0.39423,               0.229,            0.088823,             0.23473,            0.029158,           0.0010416,           0.0010416,           0.0010416
                 289,            0.085407,             0.13703,             0.01618,                0.53,             0.38016,             0.39422,             0.22896,            0.088826,             0.23485,            0.029164,           0.0010355,           0.0010355,           0.0010355
                 290,             0.08542,             0.13808,            0.016151,             0.52492,             0.38226,             0.39422,             0.22907,            0.088829,             0.23489,            0.029171,           0.0010298,           0.0010298,           0.0010298
                 291,            0.085795,              0.1388,             0.01623,             0.53705,              0.3765,             0.39414,             0.22907,            0.088832,             0.23492,            0.029176,           0.0010247,           0.0010247,           0.0010247
                 292,            0.085296,             0.13678,            0.016063,             0.53819,              0.3758,              0.3941,             0.22905,            0.088836,             0.23492,            0.029182,             0.00102,             0.00102,             0.00102
                 293,            0.084756,             0.13702,            0.016043,             0.54124,             0.37469,             0.39422,             0.22906,            0.088839,             0.23495,            0.029188,           0.0010158,           0.0010158,           0.0010158
                 294,            0.085461,             0.13811,            0.016164,             0.54024,             0.37533,             0.39415,             0.22894,            0.088844,             0.23502,            0.029193,           0.0010121,           0.0010121,           0.0010121
                 295,            0.085514,             0.13851,              0.0161,             0.53946,             0.37594,             0.39416,             0.22892,            0.088848,             0.23506,            0.029202,           0.0010089,           0.0010089,           0.0010089
                 296,            0.085485,             0.13789,            0.016252,             0.54121,             0.37481,             0.39436,             0.22891,            0.088851,             0.23508,            0.029207,           0.0010062,           0.0010062,           0.0010062
                 297,            0.085328,             0.13813,             0.01634,             0.53873,             0.37537,             0.39433,             0.22888,            0.088853,             0.23514,            0.029214,           0.0010039,           0.0010039,           0.0010039
                 298,            0.085197,             0.13794,             0.01607,             0.53921,             0.37554,             0.39435,             0.22884,            0.088856,             0.23518,             0.02922,           0.0010022,           0.0010022,           0.0010022
                 299,            0.085606,               0.138,            0.016201,             0.53738,             0.37595,             0.39434,             0.22871,            0.088856,              0.2352,            0.029226,            0.001001,            0.001001,            0.001001
